game_id,ok_n_rows,ok_n_players,ok_role_3_7,ok_winners,ok_consistency,all_ok,n_rows,n_players,winners,mafia_cnt,cit_cnt,winners_mafia,winners_citizens
100022,True,True,True,False,False,False,10,10,0,3,7,0,0
100067,True,True,True,False,False,False,10,10,0,3,7,0,0
101063,False,False,False,False,False,False,9,9,6,3,6,0,6
101504,False,False,False,True,True,False,9,9,3,3,6,3,0
101507,False,False,False,True,True,False,9,9,3,3,6,3,0
101510,False,False,False,True,True,False,9,9,7,2,7,0,7
101513,False,False,False,False,False,False,9,9,2,2,7,2,0
101516,False,False,False,False,False,False,8,8,6,2,6,0,6
101517,False,False,False,False,False,False,8,8,6,2,6,0,6
101518,False,False,False,False,False,False,8,8,2,2,6,2,0
101519,False,False,False,False,False,False,9,9,2,2,7,2,0
104217,False,False,False,False,False,False,9,9,2,2,7,2,0
104231,False,False,False,True,True,False,9,9,7,2,7,0,7
104233,False,False,False,False,False,False,9,9,6,3,6,0,6
104237,False,False,False,True,True,False,8,8,3,3,5,3,0
105339,False,False,False,True,True,False,9,9,3,3,6,3,0
105340,False,False,False,False,False,False,9,9,6,3,6,0,6
105346,False,False,False,True,True,False,9,9,3,3,6,3,0
107911,False,False,False,False,False,False,9,9,6,3,6,0,6
107915,False,False,False,False,False,False,8,8,5,3,5,0,5
108546,False,False,False,True,True,False,9,9,7,2,7,0,7
109165,False,False,False,False,False,False,9,9,6,3,6,0,6
109166,False,False,False,False,False,False,9,9,6,3,6,0,6
109168,False,False,False,True,True,False,9,9,3,3,6,3,0
109169,False,False,False,False,False,False,9,9,6,3,6,0,6
112658,False,False,False,False,False,False,9,9,6,3,6,0,6
112685,True,True,True,False,False,False,10,10,0,3,7,0,0
113698,False,False,False,True,True,False,9,9,3,3,6,3,0
114368,False,False,False,True,True,False,9,9,3,3,6,3,0
118025,False,False,False,True,True,False,9,9,3,3,6,3,0
119129,True,True,True,False,False,False,10,10,0,3,7,0,0
119775,False,False,False,False,False,False,9,9,6,3,6,0,6
120007,False,False,False,False,False,False,9,9,2,2,7,2,0
120008,False,False,False,False,False,False,9,9,6,3,6,0,6
120012,False,False,False,True,True,False,8,8,3,3,5,3,0
120016,False,False,False,False,False,False,8,8,2,2,6,2,0
120019,False,False,False,False,False,False,9,9,6,3,6,0,6
120020,False,False,False,True,True,False,9,9,3,3,6,3,0
120023,False,False,False,False,False,False,9,9,6,3,6,0,6
120024,False,False,False,False,False,False,9,9,6,3,6,0,6
120533,True,True,True,False,False,False,10,10,0,3,7,0,0
120534,True,True,True,False,False,False,10,10,0,3,7,0,0
120535,True,True,True,False,False,False,10,10,0,3,7,0,0
120536,True,True,True,False,False,False,10,10,0,3,7,0,0
120537,True,True,True,False,False,False,10,10,0,3,7,0,0
120538,True,True,True,False,False,False,10,10,0,3,7,0,0
120539,True,True,True,False,False,False,10,10,0,3,7,0,0
120540,True,True,True,False,False,False,10,10,0,3,7,0,0
121219,False,False,False,False,False,False,9,9,6,3,6,0,6
121300,False,False,False,True,True,False,9,9,7,2,7,0,7
123429,True,True,True,False,False,False,10,10,0,3,7,0,0
123434,True,True,True,False,False,False,10,10,0,3,7,0,0
123506,True,True,True,False,False,False,10,10,0,3,7,0,0
124454,False,False,False,False,False,False,9,9,6,3,6,0,6
124465,False,False,False,False,False,False,9,9,6,3,6,0,6
124599,False,False,False,True,True,False,9,9,3,3,6,3,0
124604,False,False,False,True,True,False,9,9,3,3,6,3,0
124614,False,False,False,False,False,False,9,9,6,3,6,0,6
125514,False,False,False,False,False,False,9,9,6,3,6,0,6
125518,False,False,False,False,False,False,9,9,6,3,6,0,6
125521,False,False,False,True,True,False,9,9,3,3,6,3,0
125525,False,False,False,True,True,False,9,9,7,2,7,0,7
125561,False,False,False,False,False,False,9,9,6,3,6,0,6
126409,True,True,True,False,False,False,10,10,0,3,7,0,0
126410,True,True,True,False,False,False,10,10,0,3,7,0,0
126420,True,True,True,False,False,False,10,10,0,3,7,0,0
126523,True,True,True,False,False,False,10,10,0,3,7,0,0
127772,False,False,False,False,False,False,9,9,6,3,6,0,6
128220,False,False,False,False,False,False,9,9,6,3,6,0,6
128222,False,False,False,True,True,False,9,9,3,3,6,3,0
128227,False,False,False,True,True,False,9,9,3,3,6,3,0
128253,True,True,True,False,False,False,10,10,0,3,7,0,0
128419,True,True,True,False,False,False,10,10,0,3,7,0,0
129195,False,False,False,False,False,False,9,9,6,3,6,0,6
129197,False,False,False,True,True,False,9,9,7,2,7,0,7
129547,True,True,True,False,False,False,10,10,0,3,7,0,0
130063,False,False,False,False,False,False,9,9,2,2,7,2,0
130067,False,False,False,True,True,False,9,9,3,3,6,3,0
130071,False,False,False,True,True,False,9,9,3,3,6,3,0
130073,False,False,False,False,False,False,9,9,6,3,6,0,6
130076,False,False,False,False,False,False,9,9,6,3,6,0,6
130273,False,False,False,True,True,False,9,9,3,3,6,3,0
130275,False,False,False,False,False,False,9,9,6,3,6,0,6
130277,False,False,False,True,True,False,9,9,3,3,6,3,0
130278,False,False,False,True,True,False,9,9,3,3,6,3,0
130280,False,False,False,False,False,False,9,9,6,3,6,0,6
130281,False,False,False,True,True,False,9,9,3,3,6,3,0
130296,False,False,False,True,True,False,8,8,3,3,5,3,0
130301,False,False,False,False,False,False,8,8,6,2,6,0,6
131267,True,True,True,False,False,False,10,10,0,3,7,0,0
136181,False,False,False,False,False,False,9,9,6,3,6,0,6
136183,False,False,False,True,True,False,9,9,3,3,6,3,0
136184,False,False,False,True,True,False,9,9,3,3,6,3,0
136187,False,False,False,True,True,False,9,9,3,3,6,3,0
136189,False,False,False,False,False,False,9,9,6,3,6,0,6
136190,False,False,False,True,True,False,9,9,3,3,6,3,0
136193,False,False,False,False,False,False,9,9,6,3,6,0,6
136195,False,False,False,True,True,False,9,9,7,2,7,0,7
137671,False,False,False,True,True,False,9,9,3,3,6,3,0
137672,False,False,False,True,True,False,9,9,7,2,7,0,7
137673,False,False,False,True,True,False,9,9,7,2,7,0,7
137674,False,False,False,False,False,False,9,9,6,3,6,0,6
137675,False,False,False,True,True,False,9,9,7,2,7,0,7
137676,False,False,False,True,True,False,9,9,7,2,7,0,7
137677,False,False,False,True,True,False,9,9,7,2,7,0,7
137741,False,False,False,True,True,False,9,9,7,2,7,0,7
137743,False,False,False,True,True,False,9,9,7,2,7,0,7
137744,False,False,False,True,True,False,9,9,3,3,6,3,0
137747,False,False,False,True,True,False,9,9,7,2,7,0,7
142483,False,False,False,True,True,False,9,9,3,3,6,3,0
142489,False,False,False,True,True,False,9,9,3,3,6,3,0
142494,False,False,False,False,False,False,9,9,6,3,6,0,6
142496,False,False,False,True,True,False,9,9,3,3,6,3,0
143830,False,False,False,False,False,False,9,9,2,2,7,2,0
147652,False,False,False,True,True,False,9,9,3,3,6,3,0
147658,False,False,False,False,False,False,9,9,6,3,6,0,6
147662,False,False,False,True,True,False,9,9,3,3,6,3,0
147663,False,False,False,False,False,False,9,9,2,2,7,2,0
148550,True,True,True,False,False,False,10,10,0,3,7,0,0
149915,False,False,False,True,True,False,9,9,3,3,6,3,0
149916,False,False,False,False,False,False,9,9,2,2,7,2,0
149919,False,False,False,True,True,False,9,9,7,2,7,0,7
149920,False,False,False,False,False,False,9,9,6,3,6,0,6
149922,False,False,False,False,False,False,9,9,6,3,6,0,6
149926,False,False,False,False,False,False,8,8,5,3,5,0,5
149928,False,False,False,True,True,False,9,9,3,3,6,3,0
149931,False,False,False,True,True,False,8,8,3,3,5,3,0
149932,False,False,False,False,False,False,8,8,6,2,6,0,6
150989,False,False,False,False,False,False,9,9,6,3,6,0,6
151180,False,False,False,True,True,False,9,9,3,3,6,3,0
151181,False,False,False,True,True,False,9,9,3,3,6,3,0
151182,False,False,False,True,True,False,9,9,3,3,6,3,0
151183,False,False,False,False,False,False,9,9,6,3,6,0,6
151868,True,True,True,False,False,False,10,10,0,3,7,0,0
152757,False,False,False,True,True,False,9,9,3,3,6,3,0
152760,False,False,False,False,False,False,9,9,6,3,6,0,6
152763,False,False,False,True,True,False,9,9,3,3,6,3,0
152766,False,False,False,True,True,False,9,9,3,3,6,3,0
152770,False,False,False,False,False,False,9,9,6,3,6,0,6
152794,False,False,False,False,False,False,9,9,6,3,6,0,6
153116,False,False,False,False,False,False,9,9,2,2,7,2,0
155179,False,False,False,False,False,False,9,9,2,2,7,2,0
156787,False,False,False,False,False,False,9,9,6,3,6,0,6
156789,False,False,False,True,True,False,9,9,3,3,6,3,0
156795,False,False,False,True,True,False,9,9,7,2,7,0,7
156797,False,False,False,False,False,False,9,9,6,3,6,0,6
156999,False,False,False,False,False,False,9,9,2,2,7,2,0
157571,False,False,False,True,True,False,9,9,3,3,6,3,0
157708,False,False,False,False,False,False,9,9,6,3,6,0,6
157709,False,False,False,False,False,False,9,9,2,2,7,2,0
158610,False,False,False,False,False,False,9,9,2,2,7,2,0
158756,False,False,False,True,True,False,9,9,3,3,6,3,0
158767,False,False,False,False,False,False,9,9,6,3,6,0,6
158782,False,False,False,False,False,False,9,9,6,3,6,0,6
158796,False,False,False,True,True,False,9,9,7,2,7,0,7
158797,False,False,False,False,False,False,9,9,6,3,6,0,6
160156,False,False,False,False,False,False,9,9,6,3,6,0,6
160157,False,False,False,False,False,False,9,9,2,2,7,2,0
160158,False,False,False,False,False,False,9,9,6,3,6,0,6
160691,False,False,False,False,False,False,9,9,2,2,7,2,0
160845,False,False,False,True,True,False,9,9,3,3,6,3,0
160849,False,False,False,False,False,False,9,9,6,3,6,0,6
160853,False,False,False,True,True,False,9,9,3,3,6,3,0
160857,False,False,False,False,False,False,9,9,6,3,6,0,6
160858,False,False,False,False,False,False,8,8,6,2,6,0,6
160859,False,False,False,False,False,False,9,9,6,3,6,0,6
161253,False,False,False,False,False,False,8,8,2,2,6,2,0
161254,False,False,False,False,False,False,8,8,5,3,5,0,5
161255,False,False,False,True,True,False,8,8,7,1,7,0,7
161256,False,False,False,True,True,False,8,8,3,3,5,3,0
161257,False,False,False,False,False,False,8,8,6,2,6,0,6
161258,False,False,False,False,False,False,8,8,2,2,6,2,0
161259,False,False,False,False,False,False,8,8,1,1,7,1,0
161260,False,False,False,False,False,False,8,8,5,3,5,0,5
162044,False,False,False,False,False,False,9,9,6,3,6,0,6
162063,False,False,False,False,False,False,9,9,6,3,6,0,6
162064,False,False,False,False,False,False,9,9,6,3,6,0,6
162065,False,False,False,True,True,False,9,9,3,3,6,3,0
162066,False,False,False,False,False,False,9,9,2,2,7,2,0
162067,False,False,False,True,True,False,9,9,3,3,6,3,0
162068,False,False,False,False,False,False,9,9,6,3,6,0,6
162069,False,False,False,True,True,False,9,9,7,2,7,0,7
162070,False,False,False,False,False,False,9,9,2,2,7,2,0
162735,False,False,False,True,True,False,9,9,3,3,6,3,0
162736,False,False,False,False,False,False,9,9,2,2,7,2,0
162919,False,False,False,False,False,False,9,9,6,3,6,0,6
162973,False,False,False,False,False,False,9,9,6,3,6,0,6
162974,False,False,False,False,False,False,9,9,2,2,7,2,0
162975,False,False,False,False,False,False,9,9,6,3,6,0,6
162976,False,False,False,True,True,False,9,9,3,3,6,3,0
162977,False,False,False,False,False,False,9,9,2,2,7,2,0
162978,False,False,False,False,False,False,9,9,2,2,7,2,0
162979,False,False,False,False,False,False,9,9,2,2,7,2,0
162980,False,False,False,True,True,False,9,9,3,3,6,3,0
163005,True,True,True,False,False,False,10,10,0,3,7,0,0
163316,False,False,False,True,True,False,9,9,3,3,6,3,0
163317,False,False,False,False,False,False,9,9,6,3,6,0,6
165269,False,False,False,False,False,False,9,9,6,3,6,0,6
165428,False,False,False,False,False,False,9,9,6,3,6,0,6
165458,False,False,False,True,True,False,9,9,3,3,6,3,0
165510,False,False,False,False,False,False,9,9,6,3,6,0,6
165519,False,False,False,False,False,False,9,9,6,3,6,0,6
165533,False,False,False,False,False,False,9,9,6,3,6,0,6
165559,False,False,False,True,True,False,9,9,7,2,7,0,7
165561,False,False,False,False,False,False,9,9,2,2,7,2,0
165572,False,False,False,True,True,False,9,9,3,3,6,3,0
165573,False,False,False,True,True,False,9,9,3,3,6,3,0
165576,False,False,False,True,True,False,9,9,3,3,6,3,0
165578,False,False,False,True,True,False,9,9,3,3,6,3,0
165633,False,False,False,False,False,False,9,9,6,3,6,0,6
166478,True,True,True,False,False,False,10,10,0,3,7,0,0
166564,False,False,False,False,False,False,9,9,6,3,6,0,6
166565,False,False,False,False,False,False,9,9,6,3,6,0,6
166580,False,False,False,False,False,False,8,8,2,2,6,2,0
166590,False,False,False,True,True,False,9,9,3,3,6,3,0
166591,False,False,False,False,False,False,9,9,2,2,7,2,0
166604,False,False,False,True,True,False,9,9,7,2,7,0,7
166605,False,False,False,True,True,False,9,9,3,3,6,3,0
166709,False,False,False,False,False,False,8,8,5,3,5,0,5
167333,False,False,False,False,False,False,9,9,2,2,7,2,0
167843,False,False,False,False,False,False,9,9,6,3,6,0,6
167845,False,False,False,False,False,False,9,9,2,2,7,2,0
167857,False,False,False,False,False,False,9,9,2,2,7,2,0
167860,False,False,False,False,False,False,9,9,2,2,7,2,0
167861,False,False,False,True,True,False,9,9,3,3,6,3,0
167862,False,False,False,True,True,False,9,9,3,3,6,3,0
167863,False,False,False,True,True,False,9,9,3,3,6,3,0
167864,False,False,False,False,False,False,9,9,6,3,6,0,6
167865,False,False,False,True,True,False,9,9,3,3,6,3,0
167866,False,False,False,True,True,False,9,9,3,3,6,3,0
168406,False,False,False,True,True,False,9,9,7,2,7,0,7
168413,False,False,False,False,False,False,9,9,6,3,6,0,6
168414,False,False,False,False,False,False,9,9,2,2,7,2,0
168435,False,False,False,True,True,False,9,9,7,2,7,0,7
168495,False,False,False,True,True,False,9,9,7,2,7,0,7
168496,False,False,False,True,True,False,9,9,3,3,6,3,0
168497,False,False,False,False,False,False,9,9,2,2,7,2,0
168498,False,False,False,True,True,False,9,9,3,3,6,3,0
169206,False,False,False,False,False,False,9,9,6,3,6,0,6
169216,False,False,False,True,True,False,9,9,3,3,6,3,0
169905,False,False,False,False,False,False,9,9,6,3,6,0,6
170113,False,False,False,True,True,False,9,9,3,3,6,3,0
170114,False,False,False,True,True,False,9,9,3,3,6,3,0
170164,False,False,False,True,True,False,9,9,3,3,6,3,0
170165,False,False,False,True,True,False,9,9,3,3,6,3,0
170166,False,False,False,False,False,False,9,9,6,3,6,0,6
171277,False,False,False,False,False,False,9,9,6,3,6,0,6
171305,False,False,False,True,True,False,9,9,7,2,7,0,7
171319,False,False,False,True,True,False,9,9,7,2,7,0,7
171333,False,False,False,False,False,False,9,9,2,2,7,2,0
171556,False,False,False,True,True,False,9,9,3,3,6,3,0
171599,False,False,False,True,True,False,9,9,3,3,6,3,0
172672,False,False,False,True,True,False,9,9,3,3,6,3,0
173566,False,False,False,False,False,False,9,9,6,3,6,0,6
173567,False,False,False,True,True,False,9,9,3,3,6,3,0
173568,False,False,False,True,True,False,9,9,3,3,6,3,0
173578,False,False,False,False,False,False,8,8,1,1,7,1,0
173621,False,False,False,True,True,False,9,9,3,3,6,3,0
173992,False,False,False,False,False,False,9,9,6,3,6,0,6
173993,False,False,False,False,False,False,9,9,6,3,6,0,6
173994,False,False,False,True,True,False,9,9,3,3,6,3,0
174079,False,False,False,True,True,False,9,9,3,3,6,3,0
174080,False,False,False,False,False,False,9,9,6,3,6,0,6
174081,False,False,False,False,False,False,9,9,6,3,6,0,6
174082,False,False,False,True,True,False,9,9,3,3,6,3,0
174083,False,False,False,False,False,False,9,9,6,3,6,0,6
175452,False,False,False,False,False,False,9,9,2,2,7,2,0
175501,False,False,False,False,False,False,9,9,2,2,7,2,0
175812,False,False,False,False,False,False,9,9,6,3,6,0,6
176553,False,False,False,True,True,False,9,9,3,3,6,3,0
177248,False,False,False,True,True,False,9,9,3,3,6,3,0
178402,False,False,False,False,False,False,9,9,6,3,6,0,6
179434,False,False,False,False,False,False,7,7,6,1,6,0,6
180178,False,False,False,True,True,False,9,9,3,3,6,3,0
181106,False,False,False,False,False,False,9,9,6,3,6,0,6
181277,False,False,False,False,False,False,9,9,6,3,6,0,6
181278,False,False,False,True,True,False,9,9,3,3,6,3,0
181279,False,False,False,False,False,False,9,9,2,2,7,2,0
181280,False,False,False,False,False,False,9,9,6,3,6,0,6
181336,False,False,False,False,False,False,9,9,2,2,7,2,0
181365,False,False,False,True,True,False,8,8,3,3,5,3,0
181383,False,False,False,False,False,False,8,8,5,3,5,0,5
181386,False,False,False,True,True,False,8,8,3,3,5,3,0
181402,False,False,False,True,True,False,8,8,3,3,5,3,0
181409,False,False,False,False,False,False,8,8,6,2,6,0,6
181958,False,False,False,True,True,False,9,9,3,3,6,3,0
181959,False,False,False,True,True,False,9,9,3,3,6,3,0
181960,False,False,False,False,False,False,9,9,2,2,7,2,0
181961,False,False,False,False,False,False,9,9,6,3,6,0,6
182113,False,False,False,False,False,False,9,9,6,3,6,0,6
182778,False,False,False,False,False,False,9,9,6,3,6,0,6
182779,False,False,False,True,True,False,9,9,3,3,6,3,0
182780,False,False,False,True,True,False,9,9,7,2,7,0,7
182866,False,False,False,False,False,False,9,9,2,2,7,2,0
182867,False,False,False,False,False,False,9,9,6,3,6,0,6
182868,False,False,False,True,True,False,9,9,7,2,7,0,7
182869,False,False,False,True,True,False,9,9,7,2,7,0,7
182870,False,False,False,True,True,False,9,9,3,3,6,3,0
183348,True,True,True,False,False,False,10,10,0,3,7,0,0
183982,False,False,False,False,False,False,9,9,2,2,7,2,0
184005,False,False,False,True,True,False,9,9,3,3,6,3,0
184006,False,False,False,True,True,False,9,9,3,3,6,3,0
184008,False,False,False,True,True,False,9,9,7,2,7,0,7
184423,False,False,False,True,True,False,9,9,3,3,6,3,0
184433,False,False,False,False,False,False,9,9,6,3,6,0,6
184434,False,False,False,True,True,False,9,9,3,3,6,3,0
184445,False,False,False,True,True,False,9,9,3,3,6,3,0
184464,False,False,False,False,False,False,9,9,6,3,6,0,6
184465,False,False,False,False,False,False,9,9,2,2,7,2,0
185097,False,False,False,True,True,False,9,9,3,3,6,3,0
185113,False,False,False,False,False,False,9,9,6,3,6,0,6
185125,False,False,False,False,False,False,9,9,2,2,7,2,0
185128,False,False,False,False,False,False,9,9,2,2,7,2,0
185151,False,False,False,False,False,False,9,9,6,3,6,0,6
185663,False,False,False,True,True,False,9,9,3,3,6,3,0
185762,False,False,False,False,False,False,9,9,6,3,6,0,6
185838,False,False,False,True,True,False,9,9,3,3,6,3,0
185839,False,False,False,False,False,False,9,9,6,3,6,0,6
185840,False,False,False,False,False,False,9,9,6,3,6,0,6
185841,False,False,False,True,True,False,9,9,3,3,6,3,0
185842,False,False,False,False,False,False,9,9,6,3,6,0,6
186151,False,False,False,True,True,False,9,9,3,3,6,3,0
186152,False,False,False,True,True,False,9,9,3,3,6,3,0
186397,False,False,False,True,True,False,9,9,3,3,6,3,0
186399,False,False,False,True,True,False,9,9,3,3,6,3,0
186401,False,False,False,True,True,False,9,9,3,3,6,3,0
186402,False,False,False,False,False,False,9,9,6,3,6,0,6
186403,False,False,False,True,True,False,9,9,7,2,7,0,7
186404,False,False,False,False,False,False,9,9,6,3,6,0,6
186406,False,False,False,True,True,False,8,8,3,3,5,3,0
186407,False,False,False,True,True,False,9,9,7,2,7,0,7
186408,False,False,False,True,True,False,9,9,3,3,6,3,0
186443,False,False,False,True,True,False,9,9,3,3,6,3,0
186444,False,False,False,False,False,False,9,9,6,3,6,0,6
186460,False,False,False,True,True,False,9,9,3,3,6,3,0
186461,False,False,False,False,False,False,9,9,6,3,6,0,6
187271,True,True,True,False,False,False,10,10,0,3,7,0,0
187420,False,False,False,True,True,False,9,9,3,3,6,3,0
187421,False,False,False,True,True,False,9,9,3,3,6,3,0
187428,False,False,False,True,True,False,9,9,7,2,7,0,7
187430,False,False,False,False,False,False,9,9,2,2,7,2,0
187431,False,False,False,False,False,False,9,9,2,2,7,2,0
187763,False,False,False,True,True,False,9,9,7,2,7,0,7
187774,False,False,False,True,True,False,9,9,3,3,6,3,0
189071,True,True,True,False,False,False,10,10,0,3,7,0,0
189598,False,False,False,False,False,False,9,9,2,2,7,2,0
189599,False,False,False,False,False,False,9,9,2,2,7,2,0
189620,False,False,False,True,True,False,9,9,3,3,6,3,0
189621,False,False,False,True,True,False,9,9,3,3,6,3,0
189764,False,False,False,False,False,False,9,9,6,3,6,0,6
189765,False,False,False,True,True,False,9,9,3,3,6,3,0
189766,False,False,False,False,False,False,9,9,6,3,6,0,6
189767,False,False,False,False,False,False,9,9,6,3,6,0,6
189768,False,False,False,False,False,False,9,9,6,3,6,0,6
189769,False,False,False,True,True,False,9,9,3,3,6,3,0
189770,False,False,False,False,False,False,9,9,6,3,6,0,6
189771,False,False,False,False,False,False,9,9,6,3,6,0,6
189772,False,False,False,False,False,False,9,9,6,3,6,0,6
189773,False,False,False,False,False,False,9,9,2,2,7,2,0
190184,False,False,False,False,False,False,9,9,6,3,6,0,6
190540,False,False,False,True,True,False,9,9,3,3,6,3,0
190550,False,False,False,True,True,False,9,9,3,3,6,3,0
190620,False,False,False,True,True,False,9,9,3,3,6,3,0
190650,False,False,False,True,True,False,9,9,7,2,7,0,7
190761,False,False,False,False,False,False,9,9,2,2,7,2,0
190763,False,False,False,True,True,False,9,9,3,3,6,3,0
190764,False,False,False,True,True,False,9,9,7,2,7,0,7
190777,False,False,False,False,False,False,9,9,6,3,6,0,6
190780,False,False,False,True,True,False,9,9,3,3,6,3,0
190782,False,False,False,False,False,False,9,9,6,3,6,0,6
190783,False,False,False,True,True,False,9,9,3,3,6,3,0
190796,False,False,False,True,True,False,9,9,7,2,7,0,7
190799,False,False,False,True,True,False,8,8,3,3,5,3,0
190800,False,False,False,False,False,False,8,8,6,2,6,0,6
191600,False,False,False,False,False,False,9,9,6,3,6,0,6
191602,False,False,False,True,True,False,9,9,3,3,6,3,0
191603,False,False,False,True,True,False,9,9,7,2,7,0,7
191611,False,False,False,False,False,False,9,9,6,3,6,0,6
191613,False,False,False,False,False,False,9,9,6,3,6,0,6
191974,False,False,False,True,True,False,9,9,3,3,6,3,0
192003,False,False,False,False,False,False,9,9,6,3,6,0,6
192082,False,False,False,False,False,False,9,9,6,3,6,0,6
192083,False,False,False,False,False,False,9,9,6,3,6,0,6
192084,False,False,False,False,False,False,9,9,6,3,6,0,6
192085,False,False,False,False,False,False,9,9,6,3,6,0,6
192086,False,False,False,False,False,False,9,9,6,3,6,0,6
192087,False,False,False,True,True,False,9,9,3,3,6,3,0
192088,False,False,False,False,False,False,9,9,6,3,6,0,6
192089,False,False,False,False,False,False,9,9,2,2,7,2,0
192090,False,False,False,False,False,False,9,9,6,3,6,0,6
192091,False,False,False,True,True,False,9,9,7,2,7,0,7
192161,False,False,False,False,False,False,9,9,6,3,6,0,6
192168,False,False,False,False,False,False,9,9,2,2,7,2,0
192170,False,False,False,True,True,False,9,9,3,3,6,3,0
