game_id,ok_n_rows,ok_n_players,ok_role_3_7,ok_winners,ok_consistency,all_ok,n_rows,n_players,winners,mafia_cnt,cit_cnt,winners_mafia,winners_citizens
192177,False,False,False,True,True,False,9,9,3,3,6,3,0
192299,False,False,False,True,True,False,9,9,3,3,6,3,0
192302,False,False,False,True,True,False,9,9,3,3,6,3,0
192312,False,False,False,True,True,False,9,9,3,3,6,3,0
192323,False,False,False,False,False,False,9,9,6,3,6,0,6
192326,False,False,False,True,True,False,9,9,7,2,7,0,7
192335,False,False,False,False,False,False,9,9,2,2,7,2,0
192336,False,False,False,False,False,False,9,9,2,2,7,2,0
192337,False,False,False,False,False,False,9,9,2,2,7,2,0
193542,False,False,False,False,False,False,9,9,6,3,6,0,6
193543,False,False,False,False,False,False,9,9,6,3,6,0,6
193544,False,False,False,False,False,False,9,9,2,2,7,2,0
193822,False,False,False,True,True,False,9,9,3,3,6,3,0
194438,False,False,False,True,True,False,9,9,7,2,7,0,7
194440,False,False,False,True,True,False,9,9,3,3,6,3,0
194720,False,False,False,True,True,False,9,9,3,3,6,3,0
194778,True,True,True,False,False,False,10,10,0,3,7,0,0
195817,False,False,False,False,False,False,9,9,2,2,7,2,0
195847,False,False,False,True,True,False,9,9,7,2,7,0,7
195852,False,False,False,False,False,False,9,9,2,2,7,2,0
195881,False,False,False,False,False,False,8,8,6,2,6,0,6
195883,False,False,False,False,False,False,9,9,2,2,7,2,0
196316,False,False,False,False,False,False,8,8,1,1,7,1,0
196317,False,False,False,True,True,False,9,9,7,2,7,0,7
196318,False,False,False,False,False,False,8,8,2,2,6,2,0
196339,False,False,False,False,False,False,9,9,6,3,6,0,6
196612,False,False,False,False,False,False,9,9,6,3,6,0,6
196613,False,False,False,True,True,False,9,9,3,3,6,3,0
196614,False,False,False,True,True,False,9,9,3,3,6,3,0
196615,False,False,False,True,True,False,9,9,3,3,6,3,0
196616,False,False,False,False,False,False,9,9,6,3,6,0,6
196617,False,False,False,True,True,False,9,9,3,3,6,3,0
196618,False,False,False,False,False,False,9,9,6,3,6,0,6
196619,False,False,False,True,True,False,9,9,7,2,7,0,7
196620,False,False,False,True,True,False,9,9,7,2,7,0,7
196621,False,False,False,False,False,False,9,9,2,2,7,2,0
197124,False,False,False,False,False,False,9,9,6,3,6,0,6
197128,False,False,False,True,True,False,9,9,3,3,6,3,0
197249,False,False,False,True,True,False,9,9,3,3,6,3,0
197250,False,False,False,True,True,False,9,9,7,2,7,0,7
197251,False,False,False,False,False,False,9,9,6,3,6,0,6
197252,False,False,False,True,True,False,9,9,7,2,7,0,7
197416,False,False,False,False,False,False,9,9,6,3,6,0,6
197418,False,False,False,True,True,False,9,9,7,2,7,0,7
197419,False,False,False,False,False,False,9,9,6,3,6,0,6
197420,False,False,False,True,True,False,9,9,3,3,6,3,0
197422,False,False,False,False,False,False,9,9,2,2,7,2,0
197424,True,True,True,False,False,False,10,10,0,3,7,0,0
197425,False,False,False,True,True,False,9,9,7,2,7,0,7
197436,True,True,True,False,False,False,10,10,0,3,7,0,0
197438,False,False,False,True,True,False,9,9,7,2,7,0,7
197439,False,False,False,True,True,False,9,9,3,3,6,3,0
197441,False,False,False,True,True,False,9,9,3,3,6,3,0
197447,False,False,False,False,False,False,8,8,6,2,6,0,6
197448,True,True,True,False,False,False,10,10,0,3,7,0,0
197660,False,False,False,True,True,False,9,9,3,3,6,3,0
197686,False,False,False,True,True,False,9,9,3,3,6,3,0
197801,False,False,False,False,False,False,9,9,6,3,6,0,6
197813,False,False,False,False,False,False,9,9,6,3,6,0,6
197833,False,False,False,False,False,False,9,9,6,3,6,0,6
198526,False,False,False,False,False,False,9,9,6,3,6,0,6
198887,True,True,True,False,False,False,10,10,0,3,7,0,0
199224,False,False,False,True,True,False,9,9,7,2,7,0,7
199227,False,False,False,False,False,False,9,9,6,3,6,0,6
199241,False,False,False,True,True,False,9,9,7,2,7,0,7
199244,False,False,False,False,False,False,9,9,6,3,6,0,6
199246,False,False,False,False,False,False,9,9,6,3,6,0,6
199249,False,False,False,False,False,False,9,9,6,3,6,0,6
199250,False,False,False,True,True,False,9,9,3,3,6,3,0
199251,False,False,False,True,True,False,9,9,7,2,7,0,7
199252,False,False,False,False,False,False,9,9,2,2,7,2,0
199255,False,False,False,False,False,False,8,8,6,2,6,0,6
199258,False,False,False,False,False,False,9,9,2,2,7,2,0
199868,False,False,False,False,False,False,9,9,6,3,6,0,6
200054,False,False,False,False,False,False,9,9,2,2,7,2,0
200068,False,False,False,False,False,False,9,9,2,2,7,2,0
200528,False,False,False,False,False,False,9,9,6,3,6,0,6
200702,False,False,False,False,False,False,9,9,2,2,7,2,0
200714,True,True,True,False,False,False,10,10,0,3,7,0,0
200715,True,True,True,False,False,False,10,10,0,3,7,0,0
200736,False,False,False,True,True,False,9,9,3,3,6,3,0
200744,False,False,False,False,False,False,9,9,2,2,7,2,0
201175,False,False,False,False,False,False,9,9,2,2,7,2,0
201273,False,False,False,True,True,False,9,9,3,3,6,3,0
201448,False,False,False,True,True,False,9,9,7,2,7,0,7
201514,False,False,False,True,True,False,9,9,3,3,6,3,0
203749,False,False,False,False,False,False,6,6,2,2,4,2,0
203750,False,False,False,False,False,False,6,6,4,2,4,0,4
203751,False,False,False,False,False,False,6,6,5,1,5,0,5
203752,False,False,False,False,False,False,6,6,4,2,4,0,4
203753,False,False,False,False,False,False,6,6,5,1,5,0,5
203754,False,False,False,False,False,False,6,6,2,2,4,2,0
203755,False,False,False,False,False,False,6,6,2,2,4,2,0
203756,False,False,False,False,False,False,6,6,2,2,4,2,0
203757,False,False,False,True,True,False,6,6,3,3,3,3,0
203758,False,False,False,False,False,False,6,6,4,2,4,0,4
204503,False,False,False,False,False,False,9,9,2,2,7,2,0
204606,False,False,False,True,True,False,9,9,3,3,6,3,0
204608,False,False,False,False,False,False,9,9,6,3,6,0,6
204611,False,False,False,True,True,False,9,9,3,3,6,3,0
204613,False,False,False,True,True,False,9,9,3,3,6,3,0
204717,False,False,False,False,False,False,9,9,2,2,7,2,0
204948,False,False,False,True,True,False,9,9,3,3,6,3,0
205016,False,False,False,True,True,False,9,9,3,3,6,3,0
205017,False,False,False,True,True,False,9,9,3,3,6,3,0
205018,False,False,False,False,False,False,9,9,2,2,7,2,0
205019,False,False,False,False,False,False,9,9,6,3,6,0,6
205020,False,False,False,True,True,False,9,9,3,3,6,3,0
205236,False,False,False,True,True,False,9,9,3,3,6,3,0
205237,False,False,False,True,True,False,9,9,7,2,7,0,7
205241,False,False,False,True,True,False,9,9,3,3,6,3,0
205242,False,False,False,True,True,False,9,9,3,3,6,3,0
205243,False,False,False,True,True,False,9,9,3,3,6,3,0
205244,False,False,False,False,False,False,9,9,6,3,6,0,6
205245,False,False,False,True,True,False,9,9,3,3,6,3,0
205246,False,False,False,False,False,False,9,9,2,2,7,2,0
205247,False,False,False,False,False,False,9,9,6,3,6,0,6
205995,False,False,False,False,False,False,9,9,6,3,6,0,6
205996,False,False,False,True,True,False,9,9,3,3,6,3,0
206064,False,False,False,True,True,False,9,9,7,2,7,0,7
206405,False,False,False,False,False,False,9,9,6,3,6,0,6
206406,False,False,False,True,True,False,9,9,3,3,6,3,0
206424,True,True,False,False,False,False,10,10,0,0,10,0,0
206458,True,True,True,False,False,False,10,10,0,3,7,0,0
206586,True,True,True,False,False,False,10,10,0,3,7,0,0
206619,False,False,False,False,False,False,9,9,6,3,6,0,6
206630,False,False,False,True,True,False,9,9,3,3,6,3,0
206631,False,False,False,False,False,False,9,9,6,3,6,0,6
206640,True,True,False,False,False,False,10,10,4,4,6,4,0
206685,False,False,False,True,True,False,9,9,3,3,6,3,0
206689,False,False,False,False,False,False,9,9,2,2,7,2,0
206692,False,False,False,True,True,False,9,9,3,3,6,3,0
206695,False,False,False,False,False,False,9,9,6,3,6,0,6
207572,False,False,False,True,True,False,9,9,3,3,6,3,0
207624,True,True,False,False,False,False,10,10,6,4,6,0,6
208177,True,True,True,False,False,False,10,10,0,3,7,0,0
208797,True,True,False,False,False,False,10,10,8,2,8,0,8
208933,False,False,False,False,False,False,9,9,2,2,7,2,0
208961,False,False,False,True,True,False,9,9,3,3,6,3,0
209102,False,False,False,True,True,False,9,9,3,3,6,3,0
209225,False,False,False,False,False,False,9,9,2,2,7,2,0
209234,False,False,False,True,True,False,9,9,3,3,6,3,0
209386,False,False,False,False,False,False,9,9,6,3,6,0,6
209467,False,False,False,True,True,False,9,9,3,3,6,3,0
209469,False,False,False,False,False,False,9,9,2,2,7,2,0
209477,False,False,False,True,True,False,9,9,3,3,6,3,0
209478,False,False,False,False,False,False,9,9,2,2,7,2,0
209494,False,False,False,False,False,False,9,9,6,3,6,0,6
209521,False,False,False,False,False,False,9,9,6,3,6,0,6
209538,False,False,False,False,False,False,9,9,6,3,6,0,6
209648,True,True,False,False,False,False,10,10,4,4,6,4,0
209787,False,False,False,False,False,False,9,9,6,3,6,0,6
209788,False,False,False,False,False,False,9,9,2,2,7,2,0
209837,False,False,False,False,False,False,9,9,6,3,6,0,6
209845,False,False,False,False,False,False,8,8,6,2,6,0,6
209872,False,False,False,True,True,False,9,9,3,3,6,3,0
209873,False,False,False,False,False,False,9,9,6,3,6,0,6
209919,True,True,False,False,False,False,10,10,4,4,6,4,0
210107,False,False,False,True,True,False,9,9,7,2,7,0,7
210112,False,False,False,True,True,False,9,9,7,2,7,0,7
210132,False,False,False,True,True,False,9,9,3,3,6,3,0
210149,False,False,False,True,True,False,9,9,7,2,7,0,7
210158,False,False,False,True,True,False,9,9,7,2,7,0,7
210292,False,False,False,True,True,False,9,9,3,3,6,3,0
210301,True,True,False,False,False,False,10,10,8,2,8,0,8
210302,False,False,False,True,True,False,9,9,7,2,7,0,7
210303,False,False,False,False,False,False,9,9,2,2,7,2,0
210309,False,False,False,True,True,False,9,9,7,2,7,0,7
210312,False,False,False,False,False,False,7,7,2,2,5,2,0
210315,False,False,False,False,False,False,7,7,1,1,6,1,0
210318,False,False,False,False,False,False,9,9,6,3,6,0,6
210333,False,False,False,False,False,False,7,7,2,2,5,2,0
210342,True,True,False,False,False,False,10,10,4,4,6,4,0
210347,False,False,False,False,False,False,7,7,5,2,5,0,5
210350,False,False,False,False,False,False,7,7,4,3,4,0,4
210383,False,False,False,False,False,False,9,9,6,3,6,0,6
210421,False,False,False,False,False,False,9,9,6,3,6,0,6
211218,False,False,False,False,False,False,9,9,2,2,7,2,0
211219,False,False,False,True,True,False,9,9,3,3,6,3,0
211222,True,True,False,False,False,False,10,10,6,4,6,0,6
211382,False,False,False,False,False,False,9,9,6,3,6,0,6
211508,False,False,False,False,False,False,9,9,6,3,6,0,6
211519,False,False,False,True,True,False,9,9,3,3,6,3,0
211534,False,False,False,False,False,False,8,8,5,3,5,0,5
211535,False,False,False,True,True,False,9,9,3,3,6,3,0
211553,True,True,False,False,False,False,10,10,2,2,8,2,0
211771,False,False,False,False,False,False,9,9,2,2,7,2,0
211772,False,False,False,True,True,False,9,9,3,3,6,3,0
211775,False,False,False,True,True,False,9,9,3,3,6,3,0
211776,False,False,False,False,False,False,9,9,2,2,7,2,0
211777,False,False,False,True,True,False,9,9,7,2,7,0,7
211895,False,False,False,True,True,False,9,9,7,2,7,0,7
211902,False,False,False,True,True,False,9,9,3,3,6,3,0
211905,False,False,False,False,False,False,9,9,6,3,6,0,6
211923,False,False,False,False,False,False,9,9,6,3,6,0,6
211924,False,False,False,False,False,False,9,9,6,3,6,0,6
211925,False,False,False,False,False,False,8,8,5,3,5,0,5
211926,False,False,False,False,False,False,8,8,6,2,6,0,6
211927,False,False,False,False,False,False,8,8,6,2,6,0,6
211928,False,False,False,False,False,False,8,8,5,3,5,0,5
211929,False,False,False,False,False,False,8,8,2,2,6,2,0
211930,False,False,False,False,False,False,8,8,2,2,6,2,0
211931,False,False,False,False,False,False,8,8,6,2,6,0,6
211952,True,True,False,False,False,False,10,10,8,2,8,0,8
212001,False,False,False,False,False,False,9,9,6,3,6,0,6
212181,False,False,False,False,False,False,9,9,6,3,6,0,6
212294,False,False,False,True,True,False,9,9,3,3,6,3,0
212297,False,False,False,False,False,False,9,9,6,3,6,0,6
212302,False,False,False,False,False,False,9,9,6,3,6,0,6
212486,False,False,False,True,True,False,9,9,3,3,6,3,0
212487,False,False,False,True,True,False,9,9,3,3,6,3,0
212488,False,False,False,True,True,False,9,9,3,3,6,3,0
212510,False,False,False,False,False,False,9,9,6,3,6,0,6
212511,False,False,False,True,True,False,9,9,7,2,7,0,7
212512,False,False,False,False,False,False,8,8,2,2,6,2,0
212515,False,False,False,True,True,False,9,9,7,2,7,0,7
212516,False,False,False,True,True,False,9,9,3,3,6,3,0
212520,False,False,False,False,False,False,9,9,6,3,6,0,6
212586,False,False,False,True,True,False,9,9,3,3,6,3,0
212594,False,False,False,True,True,False,9,9,3,3,6,3,0
212599,False,False,False,True,True,False,9,9,3,3,6,3,0
212641,True,True,False,False,False,False,10,10,2,2,8,2,0
212694,False,False,False,False,False,False,9,9,6,3,6,0,6
212700,False,False,False,False,False,False,9,9,6,3,6,0,6
212718,False,False,False,False,False,False,9,9,6,3,6,0,6
212739,False,False,False,False,False,False,9,9,6,3,6,0,6
212928,True,True,False,False,False,False,10,10,9,1,9,0,9
213073,False,False,False,False,False,False,9,9,2,2,7,2,0
213096,False,False,False,False,False,False,9,9,6,3,6,0,6
213406,False,False,False,True,True,False,9,9,3,3,6,3,0
214487,False,False,False,False,False,False,9,9,6,3,6,0,6
214488,False,False,False,True,True,False,9,9,3,3,6,3,0
214601,True,True,False,False,False,False,10,10,8,2,8,0,8
214978,False,False,False,False,False,False,9,9,2,2,7,2,0
215091,True,True,False,False,False,False,10,10,8,2,8,0,8
215195,True,True,False,False,False,False,10,10,4,4,6,4,0
215224,True,True,False,False,False,False,10,10,2,2,8,2,0
215611,True,True,False,False,False,False,10,10,8,2,8,0,8
215709,False,False,False,False,False,False,9,9,6,3,6,0,6
215728,False,False,False,False,False,False,9,9,6,3,6,0,6
215742,False,False,False,False,False,False,9,9,6,3,6,0,6
215883,False,False,False,False,False,False,9,9,2,2,7,2,0
215890,False,False,False,True,True,False,9,9,3,3,6,3,0
215895,False,False,False,False,False,False,9,9,2,2,7,2,0
215912,False,False,False,False,False,False,9,9,6,3,6,0,6
215916,False,False,False,True,True,False,9,9,3,3,6,3,0
215922,False,False,False,False,False,False,9,9,2,2,7,2,0
215928,False,False,False,True,True,False,9,9,7,2,7,0,7
215975,False,False,False,False,False,False,9,9,2,2,7,2,0
216074,False,False,False,False,False,False,9,9,2,2,7,2,0
216078,False,False,False,False,False,False,8,8,2,2,6,2,0
216083,False,False,False,True,True,False,9,9,3,3,6,3,0
216091,False,False,False,False,False,False,9,9,6,3,6,0,6
216104,False,False,False,True,True,False,9,9,3,3,6,3,0
216308,True,True,True,False,False,False,10,10,0,3,7,0,0
216385,True,True,False,False,False,False,10,10,4,4,6,4,0
216527,False,False,False,False,False,False,9,9,6,3,6,0,6
216530,False,False,False,True,True,False,9,9,3,3,6,3,0
216531,False,False,False,False,False,False,9,9,2,2,7,2,0
216532,False,False,False,True,True,False,7,7,3,3,4,3,0
216568,False,False,False,False,False,False,8,8,2,2,6,2,0
216569,False,False,False,True,True,False,9,9,7,2,7,0,7
216570,False,False,False,False,False,False,9,9,6,3,6,0,6
216583,False,False,False,False,False,False,8,8,2,2,6,2,0
216587,False,False,False,False,False,False,9,9,6,3,6,0,6
216590,False,False,False,False,False,False,9,9,6,3,6,0,6
216601,False,False,False,False,False,False,8,8,1,1,7,1,0
216602,False,False,False,False,False,False,8,8,5,3,5,0,5
216609,False,False,False,False,False,False,9,9,6,3,6,0,6
216611,False,False,False,True,True,False,9,9,3,3,6,3,0
216614,False,False,False,False,False,False,8,8,5,3,5,0,5
216654,False,False,False,True,False,False,6,6,3,3,3,0,3
216674,False,False,False,False,False,False,6,6,2,2,4,2,0
216684,False,False,False,False,False,False,8,8,6,2,6,0,6
216691,False,False,False,False,False,False,8,8,2,2,6,2,0
216724,False,False,False,True,True,False,9,9,3,3,6,3,0
216748,False,False,False,True,True,False,9,9,3,3,6,3,0
217078,False,False,False,False,False,False,6,6,5,1,5,0,5
217079,False,False,False,False,False,False,6,6,1,1,5,1,0
217080,False,False,False,False,False,False,8,8,1,1,7,1,0
217081,False,False,False,False,False,False,6,6,4,2,4,0,4
217082,False,False,False,False,False,False,6,6,0,0,6,0,0
217083,False,False,False,False,False,False,8,8,6,2,6,0,6
217084,False,False,False,False,False,False,8,8,5,3,5,0,5
217085,False,False,False,False,False,False,6,6,1,1,5,1,0
217086,False,False,False,False,False,False,6,6,0,0,6,0,0
217087,False,False,False,False,False,False,6,6,2,2,4,2,0
217088,False,False,False,False,False,False,8,8,5,3,5,0,5
217089,False,False,False,True,False,False,6,6,3,3,3,0,3
217090,False,False,False,False,False,False,5,5,4,1,4,0,4
217091,False,False,False,False,False,False,8,8,2,2,6,2,0
217092,False,False,False,False,False,False,7,7,4,3,4,0,4
217093,False,False,False,True,False,False,6,6,3,3,3,0,3
217094,False,False,False,False,False,False,7,7,1,1,6,1,0
217095,False,False,False,False,False,False,7,7,4,3,4,0,4
217096,False,False,False,False,False,False,5,5,2,3,2,0,2
217097,False,False,False,False,False,False,9,9,2,2,7,2,0
217098,False,False,False,True,False,False,6,6,3,3,3,0,3
217099,False,False,False,False,False,False,7,7,1,1,6,1,0
217100,False,False,False,False,False,False,4,4,2,2,2,0,2
217101,False,False,False,True,True,False,9,9,3,3,6,3,0
217102,False,False,False,True,False,False,6,6,3,3,3,0,3
217103,False,False,False,False,False,False,7,7,0,0,7,0,0
217104,False,False,False,False,False,False,7,7,2,2,5,2,0
217105,False,False,False,False,False,False,7,7,5,2,5,0,5
217106,False,False,False,False,False,False,6,6,2,2,4,2,0
217107,False,False,False,False,False,False,7,7,5,2,5,0,5
217295,False,False,False,False,False,False,9,9,6,3,6,0,6
217296,False,False,False,True,True,False,9,9,3,3,6,3,0
217866,False,False,False,False,False,False,9,9,2,2,7,2,0
218023,False,False,False,False,False,False,9,9,2,2,7,2,0
218250,True,True,False,False,False,False,10,10,9,1,9,0,9
218368,False,False,False,True,True,False,9,9,3,3,6,3,0
218393,False,False,False,False,False,False,9,9,2,2,7,2,0
218420,False,False,False,False,False,False,9,9,6,3,6,0,6
218424,False,False,False,True,True,False,9,9,7,2,7,0,7
218470,True,True,False,False,False,False,10,10,8,2,8,0,8
218583,False,False,False,True,True,False,9,9,3,3,6,3,0
218587,False,False,False,True,True,False,9,9,7,2,7,0,7
218589,False,False,False,True,True,False,9,9,3,3,6,3,0
218625,False,False,False,False,False,False,9,9,6,3,6,0,6
218628,False,False,False,False,False,False,9,9,6,3,6,0,6
218654,False,False,False,True,True,False,9,9,3,3,6,3,0
218735,True,True,True,False,False,False,10,10,8,3,7,1,7
218738,True,True,True,False,False,False,10,10,8,3,7,1,7
218765,True,True,False,False,False,False,10,10,6,4,6,0,6
218985,False,False,False,True,True,False,9,9,7,2,7,0,7
219045,True,True,False,False,False,False,10,10,4,4,6,4,0
219340,True,True,False,False,False,False,10,10,9,1,9,0,9
219625,False,False,False,True,True,False,9,9,3,3,6,3,0
219673,True,True,True,False,False,False,10,10,0,3,7,0,0
219767,False,False,False,False,False,False,9,9,6,3,6,0,6
219768,False,False,False,True,True,False,9,9,3,3,6,3,0
219799,False,False,False,True,True,False,9,9,3,3,6,3,0
219884,True,True,True,False,False,False,10,10,0,3,7,0,0
220009,False,False,False,True,True,False,9,9,7,2,7,0,7
220013,False,False,False,True,True,False,9,9,7,2,7,0,7
220014,False,False,False,False,False,False,9,9,6,3,6,0,6
220017,False,False,False,True,True,False,9,9,3,3,6,3,0
220018,False,False,False,False,False,False,9,9,6,3,6,0,6
220052,False,False,False,False,False,False,9,9,6,3,6,0,6
220096,False,False,False,False,False,False,9,9,2,2,7,2,0
220373,False,False,False,False,False,False,9,9,2,2,7,2,0
220374,False,False,False,True,True,False,9,9,7,2,7,0,7
220423,False,False,False,False,False,False,9,9,6,3,6,0,6
220462,False,False,False,False,False,False,9,9,6,3,6,0,6
220463,False,False,False,True,True,False,9,9,3,3,6,3,0
220464,False,False,False,False,False,False,9,9,6,3,6,0,6
220466,False,False,False,True,True,False,9,9,7,2,7,0,7
220467,False,False,False,True,True,False,9,9,3,3,6,3,0
220468,False,False,False,False,False,False,9,9,2,2,7,2,0
220667,False,False,False,True,True,False,9,9,3,3,6,3,0
220778,False,False,False,False,False,False,9,9,2,2,7,2,0
220926,True,True,True,False,False,False,10,10,0,3,7,0,0
221336,False,False,False,False,False,False,9,9,6,3,6,0,6
221455,False,False,False,False,False,False,9,9,2,2,7,2,0
221465,True,True,True,False,False,False,10,10,0,3,7,0,0
221466,True,True,True,False,False,False,10,10,0,3,7,0,0
221467,True,True,True,False,False,False,10,10,0,3,7,0,0
221468,True,True,True,False,False,False,10,10,0,3,7,0,0
221469,True,True,True,False,False,False,10,10,0,3,7,0,0
221470,True,True,True,False,False,False,10,10,0,3,7,0,0
221471,True,True,True,False,False,False,10,10,0,3,7,0,0
221472,True,True,True,False,False,False,10,10,0,3,7,0,0
221473,True,True,True,False,False,False,10,10,0,3,7,0,0
221582,False,False,False,False,False,False,9,9,6,3,6,0,6
221685,False,False,False,True,True,False,9,9,3,3,6,3,0
221687,False,False,False,True,True,False,9,9,3,3,6,3,0
221690,False,False,False,False,False,False,9,9,2,2,7,2,0
221702,False,False,False,False,False,False,9,9,6,3,6,0,6
221710,False,False,False,True,True,False,9,9,7,2,7,0,7
221715,False,False,False,True,True,False,9,9,3,3,6,3,0
221716,False,False,False,True,True,False,9,9,3,3,6,3,0
221729,False,False,False,True,True,False,9,9,3,3,6,3,0
221734,False,False,False,True,True,False,9,9,3,3,6,3,0
221745,False,False,False,False,False,False,9,9,6,3,6,0,6
221763,False,False,False,True,True,False,9,9,3,3,6,3,0
221784,False,False,False,True,True,False,9,9,3,3,6,3,0
221787,False,False,False,True,True,False,9,9,7,2,7,0,7
221804,False,False,False,False,False,False,9,9,6,3,6,0,6
221821,False,False,False,True,True,False,9,9,3,3,6,3,0
221858,False,False,False,False,False,False,9,9,6,3,6,0,6
221860,False,False,False,True,True,False,9,9,3,3,6,3,0
221862,False,False,False,False,False,False,9,9,6,3,6,0,6
221878,False,False,False,True,True,False,9,9,3,3,6,3,0
221879,False,False,False,True,True,False,9,9,7,2,7,0,7
221887,False,False,False,True,True,False,9,9,3,3,6,3,0
221890,False,False,False,True,True,False,9,9,3,3,6,3,0
221907,False,False,False,False,False,False,9,9,6,3,6,0,6
221932,False,False,False,True,True,False,9,9,7,2,7,0,7
221933,False,False,False,False,False,False,9,9,2,2,7,2,0
221934,False,False,False,False,False,False,9,9,2,2,7,2,0
221936,False,False,False,True,True,False,9,9,7,2,7,0,7
221937,False,False,False,True,True,False,9,9,3,3,6,3,0
221939,False,False,False,False,False,False,8,8,2,2,6,2,0
221940,False,False,False,False,False,False,9,9,6,3,6,0,6
